Order,Family,Genus,scientificName,Authority,NCBI_id
Ericales,Actinidiaceae,Clematoclethra,Clematoclethra lasioclada var. grandis,NA,222894
Ericales,Actinidiaceae,Saurauia,Saurauia sp.,NA,2498002
Ericales,Actinidiaceae,Saurauia,Saurauia sp.,NA,2048313
Ericales,Actinidiaceae,Saurauia,Saurauia sp.,NA,1828475
Ericales,Actinidiaceae,Saurauia,Saurauia sp.,NA,1160454
Ericales,Actinidiaceae,Saurauia,Saurauia sp.,NA,883683
Ericales,Actinidiaceae,Saurauia,Saurauia tristyla var. oldhamii,NA,107822
Ericales,Actinidiaceae,Actinidia,Actinidia sp.,NA,2485318
Ericales,Actinidiaceae,Actinidia,Actinidia sp.,NA,2080753
Ericales,Actinidiaceae,Actinidia,Actinidia sp.,NA,1979230
Ericales,Actinidiaceae,Actinidia,Actinidia sp.,NA,1616381
Ericales,Actinidiaceae,Actinidia,Actinidia sp.,NA,1616380
Ericales,Actinidiaceae,Actinidia,Actinidia sp.,NA,1346532
Ericales,Actinidiaceae,Actinidia,Actinidia sp.,NA,1341756
Ericales,Actinidiaceae,Actinidia,Actinidia sp.,NA,45315
Ericales,Actinidiaceae,Actinidia,Actinidia valvata var. valvata,NA,222506
Ericales,Actinidiaceae,Actinidia,Actinidia melanandra var. melanandra,NA,283941
Ericales,Actinidiaceae,Actinidia,Actinidia macrosperma var. macrosperma,NA,165787
Ericales,Actinidiaceae,Actinidia,Actinidia latifolia var. mollis,NA,2485312
Ericales,Actinidiaceae,Actinidia,Actinidia latifolia var. latifolia,NA,222503
Ericales,Actinidiaceae,Actinidia,Actinidia hemsleyana var. hemsleyana,NA,222501
Ericales,Actinidiaceae,Actinidia,Actinidia glaucophylla var. glaucophylla,NA,222497
Ericales,Actinidiaceae,Actinidia,Actinidia fulvicoma var. pachyphylla,NA,1735014
Ericales,Actinidiaceae,Actinidia,Actinidia fulvicoma var. fulvicoma,NA,222496
Ericales,Actinidiaceae,Actinidia,Actinidia cylindrica var. cylindrica,NA,222490
Ericales,Actinidiaceae,Actinidia,Actinidia eriantha var. eriantha,NA,222494
Ericales,Actinidiaceae,Actinidia,Actinidia eriantha f. alba,NA,165781
Ericales,Actinidiaceae,Actinidia,Actinidia callosa var. henryi,NA,165782
Ericales,Actinidiaceae,Actinidia,Actinidia deliciosa var. deliciosa,NA,284548
Ericales,Actinidiaceae,Actinidia,Actinidia chinensis var. chinensis,NA,1590841
Cornales,Hydrostachyaceae,Hydrostachys,Hydrostachys sp.,NA,2606554
Cornales,Hydrostachyaceae,Hydrostachys,Hydrostachys sp.,NA,228662
Cornales,Hydrostachyaceae,Hydrostachys,Hydrostachys sp.,NA,70296
Cornales,Cornaceae,Alangium,Alangium sp.,NA,2048306
Cornales,Cornaceae,Alangium,Alangium sp.,NA,883459
Cornales,Cornaceae,Alangium,Alangium sp.,NA,516987
Cornales,Cornaceae,Alangium,Alangium sp.,NA,85158
Cornales,Cornaceae,Alangium,Alangium javanicum var. javanicum,NA,1504381
Cornales,Cornaceae,Alangium,Marlea platanifolia var. triloba,Miq._1866,2650355
Cornales,Cornaceae,Alangium,Alangium platanifolium var. macrophyllum,(Siebold_Zucc.)_Wangerin,1049914
Cornales,Cornaceae,Cornus,Cornus sp.,NA,1723669
Cornales,Cornaceae,Cornus,Cornus kousa var. chinensis,NA,2650356
Cornales,Cornaceae,Cornus,Dendrobenthamia japonica var. chinensis,(Osborn)_W.P.Fang,366918
Cornales,Cornaceae,Cornus,Cornus oblonga var. oblonga,NA,367366
Cornales,Cornaceae,Cornus,Cornus oblonga var. griffithii,NA,367365
Cornales,Loasaceae,Aosa,Aosa uleana,(Urb._Gilg)_Weigend_2006,2035896
Cornales,Loasaceae,Aosa,Aosa rostrata,(Urb.)_Weigend,230015
Cornales,Loasaceae,Nasa,Nasa angeldiazioides,T.Henning_R.H.Acuna_E.Rodr._L.Garcia-Llatas_Weigend_2019,2584548
Cornales,Loasaceae,Nasa,Nasa ranunculifolia subsp. ranunculifolia,NA,2294001
Cornales,Loasaceae,Nasa,Nasa picta subsp. picta,NA,2587341
Cornales,Loasaceae,Nasa,Nasa pteridophylla subsp. pteridophylla,NA,313310
Cornales,Loasaceae,Nasa,Nasa poissoniana subsp. poissoniana,NA,2035914
Cornales,Loasaceae,Nasa,Nasa driesslei,Weigend_2006,228058
Cornales,Loasaceae,Nasa,Nasa triphylla subsp. triphylla,NA,2294003
Cornales,Loasaceae,Blumenbachia,Blumenbachia sp.,NA,1916283
Cornales,Loasaceae,Blumenbachia,Blumenbachia espigneira,NA,230017
Cornales,Loasaceae,Mentzelia,Mentzelia sp.,NA,2606558
Cornales,Loasaceae,Mentzelia,Mentzelia sp.,NA,944569
Cornales,Loasaceae,Mentzelia,Mentzelia sp.,NA,907356
Cornales,Loasaceae,Mentzelia,Mentzelia sp.,NA,907349
Cornales,Loasaceae,Mentzelia,Mentzelia sp.,NA,642090
Cornales,Loasaceae,Mentzelia,Mentzelia pumila var. pumila,NA,944568
Cornales,Loasaceae,Mentzelia,Mentzelia humilis var. humilis,NA,873010
Cornales,Loasaceae,Mentzelia,Mentzelia laevicaulis var. laevicaulis,NA,873013
Cornales,Loasaceae,Loasa,Loasa sp.,NA,2606556
Cornales,Loasaceae,Loasa,Loasa martinii,NA,1916289
Cornales,Loasaceae,Loasa,Loasa gayana,Urb._Gilg,230028
Cornales,Loasaceae,Eucnide,Microsperma grandiflorum,Groenl._1861,2606559
Cornales,Loasaceae,Caiophora,Caiophora sp.,NA,310860
Cornales,Loasaceae,Caiophora,Caiophora sp.,NA,228618
Cornales,Loasaceae,Caiophora,Caiophora sp.,NA,228617
Cornales,Loasaceae,Caiophora,Caiophora sp.,NA,228015
Cornales,Loasaceae,Caiophora,Caiophora grandiflora,NA,2035916
Cornales,Loasaceae,Caiophora,Caiophora acuminata,NA,86879
Cornales,Philadelphaceae,Hydrangea,Hydrangea sp.,NA,2606552
Cornales,Philadelphaceae,Hydrangea,Hydrangea sp.,NA,1679537
Cornales,Philadelphaceae,Hydrangea,Hydrangea sp.,NA,1679536
Cornales,Philadelphaceae,Hydrangea,Hydrangea sp.,NA,1679535
Cornales,Philadelphaceae,Hydrangea,Hydrangea sp.,NA,1679534
Cornales,Philadelphaceae,Hydrangea,Hydrangea sp.,NA,1037450
Cornales,Philadelphaceae,Hydrangea,Hydrangea sp.,NA,860744
Cornales,Philadelphaceae,Hydrangea,Hydrangea sp.,NA,308419
Cornales,Philadelphaceae,Hydrangea,Hydrangea involucrata var. Idzuensis,NA,1978507
Cornales,Philadelphaceae,Hydrangea,Hydrangea aspera subsp. aspera,NA,860749
Cornales,Philadelphaceae,Hydrangea,Hydrangea thunbergii,Siebold,859264
Cornales,Philadelphaceae,Hydrangea,Hydrangea serrata f. fertilis,NA,859267
Cornales,Philadelphaceae,Hydrangea,Hydrangea serrata f. buergeri,NA,859266
Cornales,Philadelphaceae,Hydrangea,Hydrangea serrata f. acuminata,(Siebold_Zucc.)_E.H.Wilson,859265
Cornales,Philadelphaceae,Hydrangea,Hydrangea macrophylla subsp. macrophylla,NA,1206467
Cornales,Philadelphaceae,Hydrangea,Hydrangea macrophylla f. otaksa,(Siebold_Zucc.)_E.H.Wilson,859263
Cornales,Philadelphaceae,Hydrangea,Hydrangea arborescens subsp. arborescens,NA,860746
Cornales,Philadelphaceae,Hydrangea,Hydrangea scandens subsp. chinensis,(Maxim.)_E.M.McClint.,498914
Cornales,Philadelphaceae,Hydrangea,Hydrangea scandens subsp. liukiuensis,(Nakai)_E.M.McClint.,498910
Cornales,Philadelphaceae,Hydrangea,Hydrangea sp.,NA,228663
Cornales,Philadelphaceae,Hydrangea,Hydrangea sp.,NA,2565503
Cornales,Philadelphaceae,Hydrangea,Hydrangea sp.,NA,228664
Cornales,Philadelphaceae,Hydrangea,Schizophragma integrifolium var. fauriei,(Hayata)_Hayata_1916,860764
Cornales,Philadelphaceae,Kirengeshoma,Kirengeshoma sp.,NA,1403189
Cornales,Philadelphaceae,Philadelphus,Philadelphus sp.,NA,229034
Cornales,Philadelphaceae,Philadelphus,Philadelphus keteleerii,NA,2029320
Cornales,Philadelphaceae,Philadelphus,Philadelphus x lemoinei,NA,1616462
Cornales,Philadelphaceae,Philadelphus,Philadelphus triflorus,Wall.,1403182
Cornales,Philadelphaceae,Philadelphus,Philadelphus scandens,NA,1403176
Cornales,Philadelphaceae,Deutzia,Deutzia sp.,NA,2292129
Cornales,Philadelphaceae,Deutzia,Deutzia sp.,NA,2292128
Cornales,Philadelphaceae,Deutzia,Deutzia sp.,NA,2292127
Cornales,Philadelphaceae,Deutzia,Deutzia sp.,NA,2054349
Cornales,Philadelphaceae,Deutzia,Deutzia sp.,NA,1403188
Cornales,Philadelphaceae,Deutzia,Deutzia sp.,NA,1403187
Cornales,Philadelphaceae,Deutzia,Deutzia sp.,NA,1403186
Cornales,Philadelphaceae,Deutzia,Deutzia x lemoinei,NA,1623347
Cornales,Philadelphaceae,Deutzia,Deutzia scabra var. scabra,NA,1623380
Cornales,Philadelphaceae,Deutzia,Deutzia parviflora var. amurensis,NA,210353
Cornales,Philadelphaceae,Carpenteria,Carpenteria sp.,NA,1403185
Cornales,Philadelphaceae,Carpenteria,Carpenteria sp.,NA,1403184
Cornales,Philadelphaceae,Carpenteria,Carpenteria sp.,NA,1403183
Cornales,Nyssaceae,Mastixia,Mastixia sp.,NA,2048305
Cornales,Nyssaceae,Mastixia,Mastixia sp.,NA,1827257
Cornales,Nyssaceae,Mastixia,Mastixia sp.,NA,883606
Cornales,Nyssaceae,Nyssa,Nyssa sp.,NA,367358
Cornales,Nyssaceae,Nyssa,Nyssa sp.,NA,350606
Cornales,Nyssaceae,Nyssa,Nyssa sativa,NA,16926
Santalales,Viscaceae,Arceuthobium,Arceuthobium vaginatum subsp. vaginatum,NA,35996
Santalales,Viscaceae,Arceuthobium,Arceuthobium globosum subsp. globosum,NA,229684
Santalales,Viscaceae,Viscum,Viscum sp.,NA,2557552
Santalales,Viscaceae,Viscum,Viscum sp.,NA,227917
Santalales,Viscaceae,Viscum,Viscum trachycarpum var. lecomtei,NA,1874188
Santalales,Viscaceae,Viscum,Viscum myriophlebium var. douliotii,NA,1874176
Santalales,Viscaceae,Viscum,Viscum myriophlebium var. myriophlebium,NA,1874175
Santalales,Viscaceae,Viscum,Viscum menyhartii,NA,1874169
Santalales,Viscaceae,Viscum,Viscum cuneifolium var. demissum,NA,1874156
Santalales,Viscaceae,Viscum,Viscum cuneifolium var. grandifolium,NA,1874155
Santalales,Viscaceae,Viscum,Viscum alniformosanae,NA,1248969
Santalales,Viscaceae,Viscum,Viscum articulatum var. liquidambaricola,NA,2054589
Santalales,Viscaceae,Viscum,Viscum album var. meridianum,Danser_1941,2557551
Santalales,Viscaceae,Viscum,Viscum album subsp. austriacum,(Wiesb.)_Vollm.,104254
Santalales,Viscaceae,Viscum,Viscum album subsp. album,NA,104253
Santalales,Viscaceae,Viscum,Viscum album subsp. abietis,(Wiesb.)_Janchen,104252
Santalales,Viscaceae,Phoradendron,Phoradendron sp.,NA,1128252
Santalales,Viscaceae,Phoradendron,Phoradendron juniperinum subsp. libocedri,NA,136771
Santalales,Viscaceae,Phoradendron,Phoradendron juniperinum subsp. juniperinum,NA,136770
Santalales,Viscaceae,Phoradendron,Phoradendron leucarpum subsp. leucarpum,NA,2019552
Santalales,Viscaceae,Phoradendron,Phoradendron tomentosum subsp. macrophyllum,(Engelm.)_Wiens,136785
Santalales,Amphorogynaceae,Daenikera,Daenikera sp.,NA,2602324
Santalales,Amphorogynaceae,Daenikera,Daenikera sp.,NA,1799573
Santalales,Amphorogynaceae,Dendromyza,Dendromyza sp.,NA,463658
Santalales,Amphorogynaceae,Dendrotrophe,Dendrotrophe polyneura,NA,227911
Santalales,Cervantesiaceae,Cervantesia,Cervantesia sp.,NA,350608
Santalales,Thesiaceae,Osyridicarpos,Thesium schimperianum,Hochst._ex_A.Rich.,463671
Santalales,Thesiaceae,Thesium,Thesium sp.,NA,2054403
Santalales,Thesiaceae,Thesium,Thesium sp.,NA,705362
Santalales,Octoknemaceae,Octoknema,Octoknema sp.,NA,397396
Santalales,Aptandraceae,Anacolosa,Anacolosa sp.,NA,2048347
Santalales,Coulaceae,Ochanostachys,Ochanostachys sp.,NA,2048304
Santalales,Ximeniaceae,Ximenia,Ximenia caffra var. natalensis,Sond._1850,2588165
Santalales,Strombosiaceae,Strombosia,Strombosia sp.,NA,2048647
Santalales,Strombosiaceae,Strombosia,Strombosia sp.,NA,2040492
Santalales,Strombosiaceae,Strombosia,Strombosia sp.,NA,1323240
Santalales,Strombosiaceae,Strombosia,Strombosia sp.,NA,1321559
Santalales,Strombosiaceae,Strombosia,Strombosia sp.,NA,1321558
Santalales,Erythropalaceae,Scorodocarpus,Erythropalaceae sp.,NA,1159817
Santalales,Erythropalaceae,Heisteria,Heisteria sp.,NA,1160391
Santalales,Schoepfiaceae,Schoepfia,Schoepfia sp.,NA,491060
Santalales,Schoepfiaceae,Schoepfia,Schoepfia vacciniflora,NA,396838
Santalales,Opiliaceae,Misodendrum,Opiliaceae sp.,NA,2048349
Santalales,Opiliaceae,Anthobolus,Anthobolus leptomerioides,NA,463657
Santalales,Opiliaceae,Opilia,Opilia sp.,NA,169526
Santalales,Opiliaceae,Opilia,Opilia sp.,NA,85236
Santalales,Balanophoraceae,Lophophytum,Lophophytum mirabile subsp. mirabile,NA,1718260
Santalales,Balanophoraceae,Helosis,Helosis cayennensis var. cayennensis,NA,1718256
Santalales,Olacaceae,Olax,Olax sp.,NA,1322042
Santalales,Olacaceae,Olax,Olax sp.,NA,1304991
Santalales,Olacaceae,Olax,Olax sp.,NA,1288343
Santalales,Loranthaceae,Olax,Loranthaceae sp.,NA,1670900
Santalales,Loranthaceae,Olax,Loranthaceae sp.,NA,1159826
Santalales,Loranthaceae,Bakerella,Bakerella sp.,NA,529559
Santalales,Loranthaceae,Tapinanthus,Tapinanthus sp.,NA,494586
Santalales,Loranthaceae,Tapinanthus,Tapinanthus sp.,NA,350601
Santalales,Loranthaceae,Erianthemum,Erianthemum sp.,NA,2600475
Santalales,Loranthaceae,Dendrophthoe,Dendrophthoe nilgherrensis,(Wight_Arn.)_Tiegh.,1205725
Santalales,Loranthaceae,Dendrophthoe,Dendrophthoe vitellina,NA,364676
Santalales,Loranthaceae,Scurrula,Scurrula sp.,NA,1205779
Santalales,Loranthaceae,Scurrula,Scurrula sp.,NA,227907
Santalales,Loranthaceae,Scurrula,Scurrula parasitica var. parasitica,NA,227905
Santalales,Loranthaceae,Sogerianthe,Sogerianthe sessiflora,NA,529595
Santalales,Loranthaceae,Dactyliophora,Dactyliophora novae-guineae,NA,364669
Santalales,Loranthaceae,Benthamina,Benthamina sp.,NA,883477
Santalales,Loranthaceae,Amyema,Amyema sp.,NA,350602
Santalales,Loranthaceae,Amyema,Amyema villiflora subsp. tomentilla,NA,1382153
Santalales,Loranthaceae,Amyema,Amyema queenslandicum,NA,364656
Santalales,Loranthaceae,Amyema,Amyema quaternifolium,NA,350572
Santalales,Loranthaceae,Amyema,Amyema glabrum,NA,70877
Santalales,Loranthaceae,Loranthus,Loranthus sp.,NA,1936270
Santalales,Loranthaceae,Ixocactus,Ixocactus sp.,NA,529573
Santalales,Loranthaceae,Struthanthus,Struthanthus sp.,NA,1160472
Santalales,Loranthaceae,Psittacanthus,Psittacanthus sp.,NA,2054704
Santalales,Loranthaceae,Tristerix,Tristerix longebracteatus,NA,378721
Santalales,Loranthaceae,Notanthera,Notanthera heterophylla,NA,364690
Santalales,Loranthaceae,Lepeostegeres,Lepeostegeres lanceifolius,NA,529575
Santalales,Loranthaceae,Gaiadendron,Gaiadendron sp.,NA,764915
Santalales,Santalaceae,Myoschilos,Myoschilos oblongum,NA,463665
Santalales,Santalaceae,Santalum,Santalum paniculatum var. paniculatum,NA,453563
Santalales,Santalaceae,Santalum,Santalum freycinetianum var. lanaiense,NA,453554
Santalales,Santalaceae,Santalum,Santalum freycinetianum var. freycinetianum,NA,453553
Santalales,Santalaceae,Santalum,Santalum ellipticum var. littorale,NA,453552
Santalales,Santalaceae,Santalum,Santalum ellipticum var. ellipticum,NA,453079
Santalales,Santalaceae,Santalum,Santalum insulare var. raivavense,NA,453562
Santalales,Santalaceae,Santalum,Santalum insulare var. marchionense,(Skottsb.)_Skottsb.,453559
Santalales,Santalaceae,Santalum,Santalum insulare var. insulare,NA,453558
Santalales,Santalaceae,Santalum,Santalum austrocaledonicum var. austrocaledonicum,NA,453550
Saxifragales,Peridiscaceae,Soyauxia,Soyauxia sp.,NA,359662
Saxifragales,Tetracarpaeaceae,Tetracarpaea,Tetracarpaea tasmanica,NA,23094
Saxifragales,Iteaceae,Itea,Itea sp.,NA,883583
Saxifragales,Iteaceae,Itea,Itea oldhamii,NA,2338903
Saxifragales,Altingiaceae,Altingia,Altingia sp.,NA,366474
Saxifragales,Altingiaceae,Altingia,Altingia sp.,NA,366473
Saxifragales,Altingiaceae,Altingia,Altingia sp.,NA,84143
Saxifragales,Altingiaceae,Altingia,Altingia sp.,NA,45169
Saxifragales,Altingiaceae,Altingia,Altingia takhtajanensis,Thai_Van_Trung_Lie_Viet_Lok,159571
Saxifragales,Altingiaceae,Altingia,Altingia gracilipes var. serrulata,Tutcher,166113
Saxifragales,Hamamelidaceae,Loropetalum,Tetrathyrium subcordatum,Benth.,66699
Saxifragales,Hamamelidaceae,Loropetalum,Loropetalum chinense var. rubrum,Yieh,79783
Saxifragales,Hamamelidaceae,Fothergilla,Fothergilla sp.,NA,1702132
Saxifragales,Hamamelidaceae,Fothergilla,Fothergilla sp.,NA,1702131
Saxifragales,Hamamelidaceae,Fothergilla,Fothergilla sp.,NA,1702130
Saxifragales,Hamamelidaceae,Fothergilla,Fothergilla sp.,NA,1702129
Saxifragales,Hamamelidaceae,Fothergilla,Fothergilla sp.,NA,1702128
Saxifragales,Hamamelidaceae,Fothergilla,Fothergilla sp.,NA,1702127
Saxifragales,Hamamelidaceae,Fothergilla,Fothergilla sp.,NA,1702126
Saxifragales,Hamamelidaceae,Fothergilla,Fothergilla sp.,NA,1702125
Saxifragales,Hamamelidaceae,Fothergilla,Fothergilla sp.,NA,1702124
Saxifragales,Hamamelidaceae,Fothergilla,Fothergilla x intermedia,NA,1510390
Saxifragales,Hamamelidaceae,Rhodoleia,Rhodoleia sp.,NA,190927
Saxifragales,Hamamelidaceae,Disanthus,Disanthus cercidifolius var. longipes,H.T.Chang,82930
Saxifragales,Hamamelidaceae,Corylopsis,Corylopsis sinensis var. glandulifera,Rehder_E.H.Wilson,451702
Saxifragales,Hamamelidaceae,Corylopsis,Corylopsis omeiensis,X.J.Yang,451701
Saxifragales,Hamamelidaceae,Corylopsis,Corylopsis stenopetala,NA,350023
Saxifragales,Hamamelidaceae,Corylopsis,Corylopsis glabrescens f. gotoana,NA,180955
Saxifragales,Hamamelidaceae,Corylopsis,Corylopsis sinensis var. calvescens,NA,133376
Saxifragales,Hamamelidaceae,Hamamelis,Hamamelis sp.,NA,1702133
Saxifragales,Hamamelidaceae,Hamamelis,Hamamelis sp.,NA,1520709
Saxifragales,Hamamelidaceae,Hamamelis,Hamamelis x intermedia,NA,1642405
Saxifragales,Haloragaceae,Myriophyllum,Myriophyllum sp.,NA,2608230
Saxifragales,Haloragaceae,Myriophyllum,Myriophyllum sp.,NA,2593364
Saxifragales,Haloragaceae,Myriophyllum,Myriophyllum sp.,NA,2220092
Saxifragales,Haloragaceae,Myriophyllum,Myriophyllum sp.,NA,1241829
Saxifragales,Haloragaceae,Myriophyllum,Myriophyllum sp.,NA,1088465
Saxifragales,Haloragaceae,Myriophyllum,Myriophyllum sp.,NA,1073528
Saxifragales,Haloragaceae,Myriophyllum,Myriophyllum sp.,NA,1073246
Saxifragales,Haloragaceae,Myriophyllum,Myriophyllum sp.,NA,744428
Saxifragales,Haloragaceae,Myriophyllum,Myriophyllum sp.,NA,704137
Saxifragales,Haloragaceae,Myriophyllum,Myriophyllum sp.,NA,704136
Saxifragales,Haloragaceae,Myriophyllum,Myriophyllum sp.,NA,704135
Saxifragales,Haloragaceae,Myriophyllum,Myriophyllum sp.,NA,637476
Saxifragales,Haloragaceae,Myriophyllum,Myriophyllum sp.,NA,440712
Saxifragales,Haloragaceae,Myriophyllum,Myriophyllum sp.,NA,435319
Saxifragales,Haloragaceae,Myriophyllum,Myriophyllum sp.,NA,435318
Saxifragales,Haloragaceae,Myriophyllum,Myriophyllum sp.,NA,435317
Saxifragales,Haloragaceae,Myriophyllum,Myriophyllum sp.,NA,435316
Saxifragales,Haloragaceae,Myriophyllum,Myriophyllum sp.,NA,420837
Saxifragales,Paeoniaceae,Paeonia,Paeonia sp.,NA,1442571
Saxifragales,Paeoniaceae,Paeonia,Paeonia sp.,NA,589370
Saxifragales,Paeoniaceae,Paeonia,Paeonia sp.,NA,491064
Saxifragales,Paeoniaceae,Paeonia,Paeonia sp.,NA,289683
Saxifragales,Paeoniaceae,Paeonia,Paeonia x lemoinei,NA,1347767
Saxifragales,Paeoniaceae,Paeonia,Paeonia x majko,NA,1123990
Saxifragales,Paeoniaceae,Paeonia,Paeonia x litvinskajae,NA,1123989
Saxifragales,Paeoniaceae,Paeonia,Paeonia chamaeleon,Troitzk.,1123988
Saxifragales,Paeoniaceae,Paeonia,Paeonia yananensis,T.Hong_M.R.Li,861453
Saxifragales,Paeoniaceae,Paeonia,Paeonia rotundiloba,NA,459174
Saxifragales,Paeoniaceae,Paeonia,Paeonia officinalis subsp. humilis,NA,105396
Saxifragales,Paeoniaceae,Paeonia,Paeonia suffruticosa var. spontanea,Rehder,62927
Saxifragales,Paeoniaceae,Paeonia,Paeonia suffruticosa subsp. rockii,S.G.Haw_Lauener,62886
Saxifragales,Paeoniaceae,Paeonia,Paeonia suffruticosa,NA,45171
Saxifragales,Paeoniaceae,Paeonia,Paeonia suffruticosa var. papaveracea,NA,1895285
Saxifragales,Paeoniaceae,Paeonia,Paeonia suffruticosa subsp. yinpingmudan,NA,459181
Saxifragales,Paeoniaceae,Paeonia,Paeonia obovata var. japonica,NA,40709
Saxifragales,Paeoniaceae,Paeonia,Paeonia delavayi var. lutea,NA,1967468
Saxifragales,Grossulariaceae,Ribes,Ribes sp.,NA,2602327
Saxifragales,Grossulariaceae,Ribes,Ribes sp.,NA,1799621
Saxifragales,Grossulariaceae,Ribes,Ribes sp.,NA,1720394
Saxifragales,Grossulariaceae,Ribes,Ribes sp.,NA,1663662
Saxifragales,Grossulariaceae,Ribes,Ribes sp.,NA,1616451
Saxifragales,Grossulariaceae,Ribes,Ribes sp.,NA,1616450
Saxifragales,Grossulariaceae,Ribes,Ribes sp.,NA,1616449
Saxifragales,Grossulariaceae,Ribes,Ribes sp.,NA,1286162
Saxifragales,Grossulariaceae,Ribes,Ribes sp.,NA,1286161
Saxifragales,Grossulariaceae,Ribes,Ribes sp.,NA,1286160
Saxifragales,Grossulariaceae,Ribes,Ribes sp.,NA,420836
Saxifragales,Grossulariaceae,Ribes,Ribes longiracemosum,NA,2338978
Saxifragales,Grossulariaceae,Ribes,Ribes album,NA,1843221
Saxifragales,Grossulariaceae,Ribes,Ribes moupinense var. tripartitum,NA,1191338
Saxifragales,Grossulariaceae,Ribes,Ribes diacanthum,NA,207520
Saxifragales,Grossulariaceae,Ribes,Ribes oxyacanthoides subsp. oxycanthoides,NA,208512
Saxifragales,Grossulariaceae,Ribes,Ribes malvaceum subsp. malvaceum,NA,175212
Saxifragales,Grossulariaceae,Ribes,Ribes howellii,Greene_nom._illeg._nom._superfl.,175204
Saxifragales,Grossulariaceae,Ribes,Ribes fasciculatum var. chinense,NA,1435565
Saxifragales,Grossulariaceae,Ribes,Ribes emodense,NA,175195
Saxifragales,Daphniphyllaceae,Daphniphyllum,Daphniphyllum sp.,NA,883529
Saxifragales,Daphniphyllaceae,Daphniphyllum,Daphniphyllum sp.,NA,132528
Saxifragales,Daphniphyllaceae,Daphniphyllum,Daphniphyllum sp.,NA,132527
Saxifragales,Daphniphyllaceae,Daphniphyllum,Daphniphyllum sp.,NA,132526
Saxifragales,Daphniphyllaceae,Daphniphyllum,Daphniphyllum sp.,NA,94705
Saxifragales,Daphniphyllaceae,Daphniphyllum,Daphniphyllum sp.,NA,4388
Saxifragales,Daphniphyllaceae,Daphniphyllum,Daphniphyllum teijsmannii,Zoll._ex_Teijsm._Binn._1864,2283362
Saxifragales,Daphniphyllaceae,Daphniphyllum,Daphniphyllum teijsmannii var. teijsmannii,NA,2283363
Saxifragales,Daphniphyllaceae,Daphniphyllum,Daphniphyllum himalayense,(Benth.)_Muell.Arg.,482935
Saxifragales,Daphniphyllaceae,Daphniphyllum,Daphniphyllum macropodum var. humile,NA,546386
Saxifragales,Saxifragaceae,Mitellastra,Saxifragaceae sp.,NA,1237708
Saxifragales,Saxifragaceae,Micranthes,Micranthes sp.,NA,2650022
Saxifragales,Saxifragaceae,Micranthes,Micranthes sp.,NA,2600587
Saxifragales,Saxifragaceae,Micranthes,Saxifraga integrifolia var. apetala,(Piper)_M.E.Jones,1529520
Saxifragales,Saxifragaceae,Micranthes,Saxifraga careyana,A.Gray,264188
Saxifragales,Saxifragaceae,Mitella,Mitella sp.,NA,262049
Saxifragales,Saxifragaceae,Mitella,Mitella stylosa var. stylosa,NA,242203
Saxifragales,Saxifragaceae,Mitella,Mitella furusei var. furusei,NA,242205
Saxifragales,Saxifragaceae,Rodgersia,Rodgersia henricii,Franch._1897,2071976
Saxifragales,Saxifragaceae,Rodgersia,Rodgersia aesculifolia var. aesculifolia,NA,2071975
Saxifragales,Saxifragaceae,Chrysosplenium,Chrysosplenium sp.,NA,2550859
Saxifragales,Saxifragaceae,Chrysosplenium,Chrysosplenium sp.,NA,2548470
Saxifragales,Saxifragaceae,Chrysosplenium,Chrysosplenium sp.,NA,2547596
Saxifragales,Saxifragaceae,Chrysosplenium,Chrysosplenium sp.,NA,2507853
Saxifragales,Saxifragaceae,Chrysosplenium,Chrysosplenium sp.,NA,2507851
Saxifragales,Saxifragaceae,Chrysosplenium,Chrysosplenium sp.,NA,1286159
Saxifragales,Saxifragaceae,Chrysosplenium,Chrysosplenium lanuginosum var. gracile,NA,1191333
Saxifragales,Saxifragaceae,Chrysosplenium,Chrysosplenium pilosum var. fulvum,NA,143586
Saxifragales,Saxifragaceae,Bergenia,Bergenia sp.,NA,2602329
Saxifragales,Saxifragaceae,Bergenia,Bergenia sp.,NA,2316114
Saxifragales,Saxifragaceae,Bergenia,Bergenia sp.,NA,1799560
Saxifragales,Saxifragaceae,Bergenia,Bergenia ciliata f. ligulata,Yeo,885519
Saxifragales,Saxifragaceae,Bergenia,Bergenia crassifolia var. cordifolia,NA,885526
Saxifragales,Saxifragaceae,Astilbe,Astilbe sp.,NA,2029377
Saxifragales,Saxifragaceae,Astilbe,Astilbe sp.,NA,335150
Saxifragales,Saxifragaceae,Astilbe,Astilbe x crispa,NA,667131
Saxifragales,Saxifragaceae,Astilbe,Astilbe x arendsii,NA,667130
Saxifragales,Saxifragaceae,Astilbe,Astilbe thunbergii var. fujisanensis,NA,670074
Saxifragales,Saxifragaceae,Astilbe,Astilbe rivularis var. rivularis,NA,1277854
Saxifragales,Saxifragaceae,Astilbe,Astilbe japonica subsp. glaberrima,NA,670072
Saxifragales,Saxifragaceae,Astilbe,Astilbe chinensis var. davidii,NA,670071
Saxifragales,Saxifragaceae,Saxifraga,Saxifraga sp.,NA,2054271
Saxifragales,Saxifragaceae,Saxifraga,Saxifraga sp.,NA,1286164
Saxifragales,Saxifragaceae,Saxifraga,Saxifraga sp.,NA,1286163
Saxifragales,Saxifragaceae,Saxifraga,Saxifraga sp.,NA,169530
